text,label
im just in my car jamming to taylor swift with my side bitch,"[1, 0, 0]"
im looking for a reason to really spazz on a bitch never my lady buta bitch none the less lol,"[1, 0, 0]"
im mad james let me drink that shit payback is a bitch,"[1, 0, 0]"
im married to a retard must be why were so good together nigga hunching me in his sleep,"[1, 0, 0]"
im n a tight circle bitch you cant get thru dis loop,"[1, 0, 0]"
im never cuffin unless my bitch grown or act grown i cant deal wit lil girls nbs,"[1, 0, 0]"
im not tongue kissing these bitches tho,"[1, 0, 0]"
im nt rey talk about a dumbass bitch thats lost in this world she really need to be saved at save try it it wrks,"[1, 0, 0]"
im only cocky to hoes hmmm i wonder why prolyy cuz i dont fuck wit yall,"[1, 0, 0]"
im order to be a real nicca you gotta be real nicca,"[1, 0, 0]"
im prolly wit yo bitch big butt cant fit up in the ,"[1, 0, 0]"
im ready for today iu iubb hoosiers hoosierstate ncaa big michigan gameday btown ,"[0, 0, 1]"
im retarded for real im sitting here getting mad thinking my daughter ignoring me then i remember she aint here,"[1, 0, 0]"
im rick james bitch show me ya titties,"[1, 0, 0]"
im sippin hot tea bitch,"[1, 0, 0]"
im smoking good n my bitch conceited @jayreidofficial,"[1, 0, 0]"
im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual,"[0, 1, 0]"
im sorry but you didnt have to be a bitch last night,"[1, 0, 0]"
im sorry i use to be on that shit but im not worried about the next bitch unbothered threatenwho,"[1, 0, 0]"
im start askin dese hoe niggas if they got sand in they pussy,"[1, 0, 0]"
im still going trick or treating thats free munchies bitch,"[1, 0, 0]"
im such a bitch sometimes,"[1, 0, 0]"
im telling you manroethlisberger got his record expunged and became trash,"[0, 0, 1]"
im the biggest pussy when it comes to scary stuff,"[1, 0, 0]"
im the man around this bitch baby check out my wrist watch ,"[1, 0, 0]"
im the niggah she really wanna ride wit,"[1, 0, 0]"
im thinkin about using this beat and yeah i made it too bitch lol ,"[1, 0, 0]"
im tired of all these weak ass men in my mentions tellin me why it is ok or justified to punch a woman in the face that shit is bitch made,"[1, 0, 0]"
im tired of seeing this disturbing bitch with tits,"[1, 0, 0]"
im tired of these bitches actin like they loyal lol,"[1, 0, 0]"
im trying to come back as a fine ass bitch next lifetime,"[1, 0, 0]"
im trying to take the word bitch outta my vocabulary hardest shit ever,"[1, 0, 0]"
im way out of your league hoe please excuse my ego,"[1, 0, 0]"
im wearin one of walmart jackets around walmart is that ghetto lmao fuck it,"[1, 0, 0]"
im wit yo bitch smokin let her keep the mid imma roll this potent,"[1, 0, 0]"
ima be home tomorrow so line up a bitch for me,"[1, 0, 0]"
ima have to fuck with my nigga omar about those weed brownies,"[1, 0, 0]"
ima hypocrite ill say i dont fuck with hoes then days later let a hoe play with my dick in the mcdonalds drive thru love their fries,"[1, 0, 0]"
ima kill cay ugh she stay on my last nerve but i love thats funccy bitch,"[1, 0, 0]"
ima knock that pussy out like fight ,"[1, 0, 0]"
ima knock the pussy out like fight night ,"[1, 0, 0]"
ima pull up eat on that pussy and dip ,"[1, 0, 0]"
ima pull up eat on that pussy and dip,"[1, 0, 0]"
ima pull up eat on that pussy n dip,"[1, 0, 0]"
ima shmurda dance in that pussy hoe ,"[1, 0, 0]"
ima side bitch from time to time and i stay in my place,"[1, 0, 0]"
ima spread that pussy out like a acre,"[1, 0, 0]"
ima start friend zoning these hoes ,"[1, 0, 0]"
ima tear that pussy uuuup,"[1, 0, 0]"
ima trashin fantasy,"[0, 0, 1]"
imma get home around problem is its a coon leaving the bar that drank shots of crown royal think he still can drive,"[1, 0, 0]"
imma knock the pussy out like fight night,"[1, 0, 0]"
imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl dont got time for the bs frfr,"[1, 0, 0]"
imma treat you how you act if you act like a bitch youll get treated like a bitch,"[1, 0, 0]"
in im resolved to perfect my bitch face,"[1, 0, 0]"
in hopes of recruiting more women isis opens jihadi finishing school ,"[1, 0, 0]"
in a movie everybody aint the star need co stars and extrasi hate hoes that take pride in being the other chick,"[1, 0, 0]"
in case you forgot hoe i been up since on the dot made dollars at work and still havent slept,"[1, 0, 0]"
in class still drunk from last night and this broad is doing a presentation on chipotle bitch can i live tease feedme,"[1, 0, 0]"
in class tearing up like a bitch,"[1, 0, 0]"
in da club makin movies i feel like tyler perry fuckin niggas bitchesdey like why didi gt married,"[1, 0, 0]"
in elementary school i tied a girl to the tetherball pole with the tetherball cause she was bein a bitch,"[1, 0, 0]"
in life you must ask yourselfare you a chosen one or a basic bitch letsbereal,"[1, 0, 0]"
in my years ive supported more niggas and bitches and they kids and well my gratitude has died,"[1, 0, 0]"
in my opinion lhha is a spot on description of how some of atlanta is dumb hoes and niggas ratchet broads and stupid arguments,"[1, 0, 0]"
in my opinion every bitch gay,"[1, 0, 0]"
in order to be a real nicca you gots to be real nicca,"[1, 0, 0]"
in other news my eyelid is still spasming putting on mascara today was a bitch wtf,"[1, 0, 0]"
in other words call you a bitch,"[1, 0, 0]"
in reality lame niggas and corny niggas get bitches bc its sooo many of dem niggas nbs lol,"[1, 0, 0]"
in redneck land tennessee,"[1, 0, 0]"
in the past week both paula dean and my uncle lost their jobs for saying nigger bullllllshiiiiitttt,"[1, 0, 0]"
in the words of lil debbie im that bitch,"[1, 0, 0]"
in this update you will find lots of hardcore cock sucking ass pounding and pussy pulsing thrills i have to ,"[1, 0, 0]"
in two months tho hoe,"[1, 0, 0]"
in yo bitch dm like ,"[1, 0, 0]"
innout is like the sunshine and blue sky the song of a bird a smile at the front porch the perfume of the ocean on windkissed cheeks,"[0, 0, 1]"
inbed eating left over poppadom livinthedream,"[0, 0, 1]"
including ya size hoe ,"[1, 0, 0]"
inde jus got me all hype at work i knew my bitch candace aint die,"[1, 0, 0]"
indiana aint gone give these niccas shit they was posed to win the last game,"[1, 0, 0]"
indiana lost to bowling green big ten continues to be trash,"[0, 0, 1]"
indirect ass little bitches like you know my fucking number and where i live,"[1, 0, 0]"
innovative ideas about an unresolved issue relating to your ho more for libra ,"[1, 0, 0]"
inspiring a huge crowd of tourists to sit and watch the wild meadow rats over here by the trash cans cameras are out there is gasping,"[0, 0, 1]"
instagram have you looking at motherfuckers like who the fuck does this bitchnigga think shehe isss,"[1, 0, 0]"
instead of calling each other hoes girls should be supporting each other idk thats just me though,"[1, 0, 0]"
instead of joining sports teams hoes be joining twerk teams,"[1, 0, 0]"
international law enforcement operation disrupts shylock banking malware pcworld international law enforcem ,"[0, 0, 1]"
international law enforcement operation disrupts shylock banking malware pcworld international law enforcem ,"[0, 0, 1]"
international law enforcement operation disrupts shylock banking malware pcworld international law enforcem ,"[0, 0, 1]"
international police operation disrupts shylock banking trojan computerworld the guardianinternational poli ,"[0, 0, 1]"
international police operation disrupts shylock banking trojan computerworld the guardianinternational poli ,"[0, 0, 1]"
ion care fuck that hoe ,"[0, 1, 0]"
ion even wanna see this bitch talking bout ill make you breakfast,"[1, 0, 0]"
ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,"[1, 0, 0]"
ion give a fuck ion give a fuck ion ion ion give a fuck bitch i dont give a fuck about you or anything that you do,"[1, 0, 0]"
ion got no type bad bitches is the only thing that i like,"[1, 0, 0]"
ion kno wat kinda spring clothes imma get my yung nicca dis year we aint doin da polo dis year gotta offset em wit sumthin else,"[0, 0, 1]"
ion kno what im doing tonitei jus kno its gon end wit me dick first in some pussy,"[1, 0, 0]"
ion know why this bitch insists on telling me where she be going now idgaf about chu bitch like damn,"[1, 0, 0]"
ion like doll face hoes,"[1, 0, 0]"
ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho ,"[1, 0, 0]"
ion pay for pussy because her pussy priceless i go fishin in it and i aint a pisces,"[1, 0, 0]"
ion trust no bitch,"[1, 0, 0]"
ionn got no type bad bitches is the only thing that i like,"[1, 0, 0]"
iont care about where a na been where a bitch goin or the kinda shit they been thru,"[1, 0, 0]"
iont got no type naw bad bitches is the only thing that i like,"[1, 0, 0]"
iont got no type bad bitches is the only thing that i like,"[1, 0, 0]"
iont see how some of you niggas fags,"[0, 1, 0]"
irie is a bitch for not letting me borrow his charger,"[1, 0, 0]"
irritating reading ppl bitch abt smthng yet offer shit for evidence to even support their slant simply complaining is the easy part,"[1, 0, 0]"
is hillary the dodo bird candidate via @worldnetdaily,"[0, 0, 1]"
is hillary the dodo bird candidate via @worldnetdaily,"[0, 0, 1]"
is moyles a retard lol starting fellani instead ae rvp please come back fergie siralexferguson manchesterunited manchesterderby mufc,"[1, 0, 0]"
is wayne brady gonna have to choke a bitch,"[1, 0, 0]"
is wayne brady gonna have to smack a bitch,"[1, 0, 0]"
is yankee in a good mood today or what,"[0, 0, 1]"
is anything going down tonight besides my bitch,"[1, 0, 0]"
is dare any colored players in hockey,"[0, 0, 1]"
is it just me or is hicks saying bung beds @ronandfezsxm,"[0, 0, 1]"
is it weird licking your own nip,"[0, 0, 1]"
is she my kind of hoe or naeits ok you a hoe anyways ,"[1, 0, 0]"
is that a hawk what the fuck kind of bird is that,"[1, 0, 0]"
is that the remix famthese hoes aint lawyers lol on god thats my fav chris brown song,"[1, 0, 0]"
is that the remixthese hoes aint lawyers lmao my fave chris brown song,"[1, 0, 0]"
is there a full moon out crazyassholes out in full force and im not talking about muzzies or liberals and im in the mood to oblige,"[0, 1, 0]"
is there a looser college town than btown if yes id like to visit iu hoosiers,"[0, 0, 1]"
is there a vending machine around this bitch im starvin,"[1, 0, 0]"
is there a website that delivers expensive wine cigars and big booty hoes to my door step,"[1, 0, 0]"
is there an additional charge for the pussy to listen to my personal problems,"[1, 0, 0]"
is this bitch for real im heated bruh,"[1, 0, 0]"
is this hoe gone dm me back,"[1, 0, 0]"
is this napk bitch retarded or stupid wtf would you request me didnt she read my bio its pretty ,"[1, 0, 0]"
is this retarded bitch really this stupid,"[1, 0, 0]"
is you ready bitch cause my hair laid yours,"[1, 0, 0]"
islamic jihadis run away to pakistan uniteblue,"[0, 0, 1]"
isley brothers got me alot of pussy boy take notes,"[1, 0, 0]"
it aint april fools yetjay z trash,"[0, 0, 1]"
it aint nothin to cut a bitch off,"[1, 0, 0]"
it aint nothin to cut that bitch off,"[1, 0, 0]"
it aint nothing like chasing money cause you have a purpose but chasing these hoes for what vice versa,"[1, 0, 0]"
it aint nothing to cut that bitch off,"[1, 0, 0]"
it aint nunn to cut that bitch off,"[1, 0, 0]"
it aint nothing to cut that bitch off k camp,"[1, 0, 0]"
it aint nuffin to cut that bitch off,"[1, 0, 0]"
it aint nun to cut dat bitch off ,"[1, 0, 0]"
it aint nuttin to cut that bitch offthats why that shit my ring tone ,"[1, 0, 0]"
it all started in bitch,"[1, 0, 0]"
it already soaked sinked amp melted so dropped thats shit bitch idgaf linc up or get caught ,"[1, 0, 0]"
it be below zero and hoes still go out like its degrees plus tax,"[1, 0, 0]"
it be so good to not gotta woyke in da moanin i da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,"[0, 0, 1]"
it be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time it aint never a dude voice,"[1, 0, 0]"
it bothers me when a ugly girl has a bad bitch attitude,"[1, 0, 0]"
it doesnt just affect kids it affects the faculty the staff that work at these schools that are queer,"[1, 0, 0]"
it feels awkward to have theplaying against thei mean we all know who im rooting for but its awkward,"[0, 0, 1]"
it gets me mad when a mexicans go against mexico like wtf support your team bitch,"[1, 0, 0]"
it happens again black pack beats whitey this should make national news ,"[0, 1, 0]"
it is fucking retarded how i cant say a single thing in this house without some blowback,"[1, 0, 0]"
it is impossible for females to be players pimps etc theyre called hoes,"[1, 0, 0]"
it makes me sad knowing this queers wont be down the street anymore sadtweet,"[1, 0, 0]"
it might be infectedniggas would really turn that pussy down buggin,"[1, 0, 0]"
it only be yall worthless bitches that be like that though,"[1, 0, 0]"
it opened up with some clouds parting and with silkgtcan we get a room on the southside of the ghetto,"[1, 0, 0]"
